model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
meta-llama/Llama-3.2-3B,semantic,16,32000,84,5200,5200,0.162363,0,blue lantern,18546,18560,sparse,CORRECT,4050394,0.920,269f02a03b42,False
meta-llama/Llama-3.2-3B,semantic,16,32000,85,dense,-,-,-,indigo fountain,21690,21705,dense,CORRECT,2966693,,5fa85b231416,False
meta-llama/Llama-3.2-3B,semantic,16,32000,85,1300,1300,0.040600,0,indigo fountain,21690,21705,sparse,CORRECT,2966693,0.795,5fa85b231416,False
meta-llama/Llama-3.2-3B,semantic,16,32000,85,2000,2000,0.062453,0,indigo fountain,21690,21705,sparse,CORRECT,2966693,0.833,5fa85b231416,False
meta-llama/Llama-3.2-3B,semantic,16,32000,85,2600,2600,0.081184,0,indigo fountain,21690,21705,sparse,CORRECT,2966693,0.857,5fa85b231416,False
meta-llama/Llama-3.2-3B,semantic,16,32000,85,3500,3500,0.109281,0,indigo fountain,21690,21705,sparse,CORRECT,2966693,0.885,5fa85b231416,False
meta-llama/Llama-3.2-3B,semantic,16,32000,85,5200,5200,0.162353,0,indigo fountain,21690,21705,sparse,CORRECT,2966693,0.927,5fa85b231416,False
meta-llama/Llama-3.2-3B,semantic,16,32000,86,dense,-,-,-,green archway,1486,1501,dense,WRONG_NEEDLE,7392417,,ec86af86bda1,False
meta-llama/Llama-3.2-3B,semantic,16,32000,86,1300,1300,0.040600,0,green archway,1486,1501,sparse,WRONG_NEEDLE,7392417,0.683,ec86af86bda1,False
meta-llama/Llama-3.2-3B,semantic,16,32000,86,2000,2000,0.062453,0,green archway,1486,1501,sparse,WRONG_NEEDLE,7392417,0.731,ec86af86bda1,False
meta-llama/Llama-3.2-3B,semantic,16,32000,86,2600,2600,0.081184,0,green archway,1486,1501,sparse,WRONG_NEEDLE,7392417,0.763,ec86af86bda1,False
meta-llama/Llama-3.2-3B,semantic,16,32000,86,3500,3500,0.109281,0,green archway,1486,1501,sparse,WRONG_NEEDLE,7392417,0.790,ec86af86bda1,False
meta-llama/Llama-3.2-3B,semantic,16,32000,86,5200,5200,0.162353,0,green archway,1486,1501,sparse,WRONG_NEEDLE,7392417,0.833,ec86af86bda1,False
meta-llama/Llama-3.2-3B,semantic,16,32000,87,dense,-,-,-,black door,20642,20656,dense,CORRECT,8018673,,5d6a29e4d9f6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,87,1300,1300,0.040603,0,black door,20642,20656,sparse,CORRECT,8018673,0.792,5d6a29e4d9f6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,87,2000,2000,0.062457,0,black door,20642,20656,sparse,CORRECT,8018673,0.847,5d6a29e4d9f6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,87,2600,2600,0.081190,0,black door,20642,20656,sparse,CORRECT,8018673,0.875,5d6a29e4d9f6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,87,3500,3500,0.109288,0,black door,20642,20656,sparse,CORRECT,8018673,0.905,5d6a29e4d9f6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,87,5200,5200,0.162363,0,black door,20642,20656,sparse,CORRECT,8018673,0.936,5d6a29e4d9f6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,88,dense,-,-,-,green lantern,29917,29931,dense,CORRECT,4096619,,2bf0fa408cfa,False
meta-llama/Llama-3.2-3B,semantic,16,32000,88,1300,1300,0.040603,0,green lantern,29917,29931,sparse,CORRECT,4096619,0.875,2bf0fa408cfa,False
meta-llama/Llama-3.2-3B,semantic,16,32000,88,2000,2000,0.062457,0,green lantern,29917,29931,sparse,CORRECT,4096619,0.918,2bf0fa408cfa,False
meta-llama/Llama-3.2-3B,semantic,16,32000,88,2600,2600,0.081190,0,green lantern,29917,29931,sparse,CORRECT,4096619,0.949,2bf0fa408cfa,False
meta-llama/Llama-3.2-3B,semantic,16,32000,88,3500,3500,0.109288,0,green lantern,29917,29931,sparse,CORRECT,4096619,0.966,2bf0fa408cfa,False
meta-llama/Llama-3.2-3B,semantic,16,32000,88,5200,5200,0.162363,0,green lantern,29917,29931,sparse,CORRECT,4096619,0.985,2bf0fa408cfa,False
meta-llama/Llama-3.2-3B,semantic,16,32000,89,dense,-,-,-,amber floor,30920,30934,dense,CORRECT,7949930,,bcdf4108b031,False
meta-llama/Llama-3.2-3B,semantic,16,32000,89,1300,1300,0.040603,0,amber floor,30920,30934,sparse,CORRECT,7949930,0.890,bcdf4108b031,False
meta-llama/Llama-3.2-3B,semantic,16,32000,89,2000,2000,0.062457,0,amber floor,30920,30934,sparse,CORRECT,7949930,0.935,bcdf4108b031,False
meta-llama/Llama-3.2-3B,semantic,16,32000,89,2600,2600,0.081190,0,amber floor,30920,30934,sparse,CORRECT,7949930,0.955,bcdf4108b031,False
meta-llama/Llama-3.2-3B,semantic,16,32000,89,3500,3500,0.109288,0,amber floor,30920,30934,sparse,CORRECT,7949930,0.973,bcdf4108b031,False
meta-llama/Llama-3.2-3B,semantic,16,32000,89,5200,5200,0.162363,0,amber floor,30920,30934,sparse,CORRECT,7949930,0.994,bcdf4108b031,False
meta-llama/Llama-3.2-3B,semantic,16,32000,90,dense,-,-,-,amber skylight,14756,14772,dense,CORRECT,6086712,,a0d0f97b0c76,False
meta-llama/Llama-3.2-3B,semantic,16,32000,90,1300,1300,0.040597,0,amber skylight,14756,14772,sparse,CORRECT,6086712,0.683,a0d0f97b0c76,False
meta-llama/Llama-3.2-3B,semantic,16,32000,90,2000,2000,0.062449,0,amber skylight,14756,14772,sparse,CORRECT,6086712,0.746,a0d0f97b0c76,False
meta-llama/Llama-3.2-3B,semantic,16,32000,90,2600,2600,0.081179,0,amber skylight,14756,14772,sparse,CORRECT,6086712,0.786,a0d0f97b0c76,False
meta-llama/Llama-3.2-3B,semantic,16,32000,90,3500,3500,0.109275,0,amber skylight,14756,14772,sparse,CORRECT,6086712,0.829,a0d0f97b0c76,False
meta-llama/Llama-3.2-3B,semantic,16,32000,90,5200,5200,0.162343,0,amber skylight,14756,14772,sparse,CORRECT,6086712,0.891,a0d0f97b0c76,False
meta-llama/Llama-3.2-3B,semantic,16,32000,91,dense,-,-,-,navy gate,6921,6935,dense,CORRECT,6582263,,33ec59fbd3b8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,91,1300,1300,0.040603,0,navy gate,6921,6935,sparse,CORRECT,6582263,0.817,33ec59fbd3b8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,91,2000,2000,0.062457,0,navy gate,6921,6935,sparse,CORRECT,6582263,0.876,33ec59fbd3b8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,91,2600,2600,0.081190,0,navy gate,6921,6935,sparse,CORRECT,6582263,0.900,33ec59fbd3b8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,91,3500,3500,0.109288,0,navy gate,6921,6935,sparse,CORRECT,6582263,0.929,33ec59fbd3b8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,91,5200,5200,0.162363,0,navy gate,6921,6935,sparse,CORRECT,6582263,0.969,33ec59fbd3b8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,92,dense,-,-,-,grey panelling,24912,24927,dense,CORRECT,4881341,,3ab68b0c324f,False
meta-llama/Llama-3.2-3B,semantic,16,32000,92,1300,1300,0.040600,0,grey panelling,24912,24927,sparse,CORRECT,4881341,0.720,3ab68b0c324f,False
meta-llama/Llama-3.2-3B,semantic,16,32000,92,2000,2000,0.062453,0,grey panelling,24912,24927,sparse,CORRECT,4881341,0.774,3ab68b0c324f,False
meta-llama/Llama-3.2-3B,semantic,16,32000,92,2600,2600,0.081184,0,grey panelling,24912,24927,sparse,CORRECT,4881341,0.814,3ab68b0c324f,False
meta-llama/Llama-3.2-3B,semantic,16,32000,92,3500,3500,0.109281,0,grey panelling,24912,24927,sparse,CORRECT,4881341,0.836,3ab68b0c324f,False
meta-llama/Llama-3.2-3B,semantic,16,32000,92,5200,5200,0.162353,0,grey panelling,24912,24927,sparse,CORRECT,4881341,0.884,3ab68b0c324f,False
meta-llama/Llama-3.2-3B,semantic,16,32000,93,dense,-,-,-,grey cabinet,2925,2939,dense,WRONG_NEEDLE,1021716,,4e36739ec073,False
meta-llama/Llama-3.2-3B,semantic,16,32000,93,1300,1300,0.040603,0,grey cabinet,2925,2939,sparse,CORRECT,2029802,0.719,4e36739ec073,False
meta-llama/Llama-3.2-3B,semantic,16,32000,93,2000,2000,0.062457,0,grey cabinet,2925,2939,sparse,CORRECT,2029802,0.760,4e36739ec073,False
meta-llama/Llama-3.2-3B,semantic,16,32000,93,2600,2600,0.081190,0,grey cabinet,2925,2939,sparse,CORRECT,2029802,0.781,4e36739ec073,False
meta-llama/Llama-3.2-3B,semantic,16,32000,93,3500,3500,0.109288,0,grey cabinet,2925,2939,sparse,WRONG_NEEDLE,1021716,0.811,4e36739ec073,False
meta-llama/Llama-3.2-3B,semantic,16,32000,93,5200,5200,0.162363,0,grey cabinet,2925,2939,sparse,WRONG_NEEDLE,1021716,0.857,4e36739ec073,False
meta-llama/Llama-3.2-3B,semantic,16,32000,94,dense,-,-,-,olive panelling,19518,19533,dense,CORRECT,1086108,,96d6e0362921,False
meta-llama/Llama-3.2-3B,semantic,16,32000,94,1300,1300,0.040600,0,olive panelling,19518,19533,sparse,CORRECT,1086108,0.821,96d6e0362921,False
meta-llama/Llama-3.2-3B,semantic,16,32000,94,2000,2000,0.062453,0,olive panelling,19518,19533,sparse,CORRECT,1086108,0.872,96d6e0362921,False
meta-llama/Llama-3.2-3B,semantic,16,32000,94,2600,2600,0.081184,0,olive panelling,19518,19533,sparse,CORRECT,1086108,0.899,96d6e0362921,False
meta-llama/Llama-3.2-3B,semantic,16,32000,94,3500,3500,0.109281,0,olive panelling,19518,19533,sparse,CORRECT,1086108,0.929,96d6e0362921,False
meta-llama/Llama-3.2-3B,semantic,16,32000,94,5200,5200,0.162353,0,olive panelling,19518,19533,sparse,CORRECT,1086108,0.957,96d6e0362921,False
meta-llama/Llama-3.2-3B,semantic,16,32000,95,dense,-,-,-,teal floor,37,51,dense,CORRECT,2317472,,ce31d3dfd0a6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,95,1300,1300,0.040603,0,teal floor,37,51,sparse,CORRECT,2317472,0.813,ce31d3dfd0a6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,95,2000,2000,0.062457,0,teal floor,37,51,sparse,CORRECT,2317472,0.844,ce31d3dfd0a6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,95,2600,2600,0.081190,0,teal floor,37,51,sparse,CORRECT,2317472,0.878,ce31d3dfd0a6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,95,3500,3500,0.109288,0,teal floor,37,51,sparse,CORRECT,2317472,0.896,ce31d3dfd0a6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,95,5200,5200,0.162363,0,teal floor,37,51,sparse,CORRECT,2317472,0.923,ce31d3dfd0a6,False
meta-llama/Llama-3.2-3B,semantic,16,32000,96,dense,-,-,-,amber floor,21437,21451,dense,CORRECT,5901410,,7fa5e8bb9d4c,False
meta-llama/Llama-3.2-3B,semantic,16,32000,96,1300,1300,0.040603,0,amber floor,21437,21451,sparse,CORRECT,5901410,0.787,7fa5e8bb9d4c,False
meta-llama/Llama-3.2-3B,semantic,16,32000,96,2000,2000,0.062457,0,amber floor,21437,21451,sparse,CORRECT,5901410,0.827,7fa5e8bb9d4c,False
meta-llama/Llama-3.2-3B,semantic,16,32000,96,2600,2600,0.081190,0,amber floor,21437,21451,sparse,CORRECT,5901410,0.848,7fa5e8bb9d4c,False
meta-llama/Llama-3.2-3B,semantic,16,32000,96,3500,3500,0.109288,0,amber floor,21437,21451,sparse,CORRECT,5901410,0.878,7fa5e8bb9d4c,False
meta-llama/Llama-3.2-3B,semantic,16,32000,96,5200,5200,0.162363,0,amber floor,21437,21451,sparse,CORRECT,5901410,0.905,7fa5e8bb9d4c,False
meta-llama/Llama-3.2-3B,semantic,16,32000,97,dense,-,-,-,ivory carpet,3763,3777,dense,CORRECT,5420845,,c910a57e77e8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,97,1300,1300,0.040603,0,ivory carpet,3763,3777,sparse,CORRECT,5420845,0.704,c910a57e77e8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,97,2000,2000,0.062457,0,ivory carpet,3763,3777,sparse,CORRECT,5420845,0.747,c910a57e77e8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,97,2600,2600,0.081190,0,ivory carpet,3763,3777,sparse,CORRECT,5420845,0.781,c910a57e77e8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,97,3500,3500,0.109288,0,ivory carpet,3763,3777,sparse,CORRECT,5420845,0.815,c910a57e77e8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,97,5200,5200,0.162363,0,ivory carpet,3763,3777,sparse,CORRECT,5420845,0.871,c910a57e77e8,False
meta-llama/Llama-3.2-3B,semantic,16,32000,98,dense,-,-,-,maroon shutter,899,914,dense,WRONG_NEEDLE,7032449,,b2b0c85aa0d3,False
meta-llama/Llama-3.2-3B,semantic,16,32000,98,1300,1300,0.040600,0,maroon shutter,899,914,sparse,WRONG_NEEDLE,7032449,0.659,b2b0c85aa0d3,False
meta-llama/Llama-3.2-3B,semantic,16,32000,98,2000,2000,0.062453,0,maroon shutter,899,914,sparse,WRONG_NEEDLE,7032449,0.705,b2b0c85aa0d3,False
meta-llama/Llama-3.2-3B,semantic,16,32000,98,2600,2600,0.081184,0,maroon shutter,899,914,sparse,WRONG_NEEDLE,7032449,0.732,b2b0c85aa0d3,False
meta-llama/Llama-3.2-3B,semantic,16,32000,98,3500,3500,0.109281,0,maroon shutter,899,914,sparse,WRONG_NEEDLE,7032449,0.768,b2b0c85aa0d3,False
meta-llama/Llama-3.2-3B,semantic,16,32000,98,5200,5200,0.162353,0,maroon shutter,899,914,sparse,WRONG_NEEDLE,7032449,0.813,b2b0c85aa0d3,False
meta-llama/Llama-3.2-3B,semantic,16,32000,99,dense,-,-,-,ivory lantern,10729,10743,dense,CORRECT,2033461,,e2447de1ace2,False
meta-llama/Llama-3.2-3B,semantic,16,32000,99,1300,1300,0.040603,0,ivory lantern,10729,10743,sparse,CORRECT,2033461,0.641,e2447de1ace2,False
meta-llama/Llama-3.2-3B,semantic,16,32000,99,2000,2000,0.062457,0,ivory lantern,10729,10743,sparse,CORRECT,2033461,0.729,e2447de1ace2,False
meta-llama/Llama-3.2-3B,semantic,16,32000,99,2600,2600,0.081190,0,ivory lantern,10729,10743,sparse,CORRECT,2033461,0.769,e2447de1ace2,False
meta-llama/Llama-3.2-3B,semantic,16,32000,99,3500,3500,0.109288,0,ivory lantern,10729,10743,sparse,CORRECT,2033461,0.826,e2447de1ace2,False
meta-llama/Llama-3.2-3B,semantic,16,32000,99,5200,5200,0.162363,0,ivory lantern,10729,10743,sparse,CORRECT,2033461,0.884,e2447de1ace2,False
meta-llama/Llama-3.2-3B,semantic,16,49152,0,dense,-,-,-,maroon gate,12025,12040,dense,CORRECT,5523162,,d1317f6e5541,False
meta-llama/Llama-3.2-3B,semantic,16,49152,0,1300,1300,0.026442,0,maroon gate,12025,12040,sparse,CORRECT,5523162,0.726,d1317f6e5541,False
meta-llama/Llama-3.2-3B,semantic,16,49152,0,2000,2000,0.040674,0,maroon gate,12025,12040,sparse,CORRECT,5523162,0.762,d1317f6e5541,False
meta-llama/Llama-3.2-3B,semantic,16,49152,0,2600,2600,0.052873,0,maroon gate,12025,12040,sparse,CORRECT,5523162,0.795,d1317f6e5541,False
meta-llama/Llama-3.2-3B,semantic,16,49152,0,3500,3500,0.071172,0,maroon gate,12025,12040,sparse,CORRECT,5523162,0.830,d1317f6e5541,False
meta-llama/Llama-3.2-3B,semantic,16,49152,0,5200,5200,0.105736,0,maroon gate,12025,12040,sparse,CORRECT,5523162,0.881,d1317f6e5541,False
meta-llama/Llama-3.2-3B,semantic,16,49152,1,dense,-,-,-,violet gate,3232,3246,dense,CORRECT,4585934,,29678815f2b7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,1,1300,1300,0.026443,0,violet gate,3232,3246,sparse,CORRECT,4585934,0.555,29678815f2b7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,1,2000,2000,0.040675,0,violet gate,3232,3246,sparse,CORRECT,4585934,0.598,29678815f2b7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,1,2600,2600,0.052875,0,violet gate,3232,3246,sparse,CORRECT,4585934,0.619,29678815f2b7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,1,3500,3500,0.071174,0,violet gate,3232,3246,sparse,CORRECT,4585934,0.664,29678815f2b7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,1,5200,5200,0.105740,0,violet gate,3232,3246,sparse,CORRECT,4585934,0.710,29678815f2b7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,2,dense,-,-,-,navy floor,2380,2394,dense,WRONG_NEEDLE,8987179,,2e0575d85f1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,2,1300,1300,0.026443,0,navy floor,2380,2394,sparse,WRONG_NEEDLE,8987179,0.744,2e0575d85f1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,2,2000,2000,0.040675,0,navy floor,2380,2394,sparse,WRONG_NEEDLE,8987179,0.774,2e0575d85f1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,2,2600,2600,0.052875,0,navy floor,2380,2394,sparse,CORRECT,5625924,0.792,2e0575d85f1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,2,3500,3500,0.071174,0,navy floor,2380,2394,sparse,CORRECT,5625924,0.826,2e0575d85f1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,2,5200,5200,0.105740,0,navy floor,2380,2394,sparse,WRONG_NEEDLE,8987179,0.859,2e0575d85f1a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,3,dense,-,-,-,teal awning,48486,48501,dense,CORRECT,8805979,,193377d99f9e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,3,1300,1300,0.026442,0,teal awning,48486,48501,sparse,CORRECT,8805979,0.979,193377d99f9e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,3,2000,2000,0.040674,0,teal awning,48486,48501,sparse,CORRECT,8805979,0.987,193377d99f9e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,3,2600,2600,0.052873,0,teal awning,48486,48501,sparse,CORRECT,8805979,0.993,193377d99f9e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,3,3500,3500,0.071172,0,teal awning,48486,48501,sparse,CORRECT,8805979,0.997,193377d99f9e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,3,5200,5200,0.105736,0,teal awning,48486,48501,sparse,CORRECT,8805979,1.000,193377d99f9e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,4,dense,-,-,-,blue ledge,31139,31153,dense,CORRECT,6776304,,e92b345bbc07,False
meta-llama/Llama-3.2-3B,semantic,16,49152,4,1300,1300,0.026443,0,blue ledge,31139,31153,sparse,CORRECT,6776304,0.696,e92b345bbc07,False
meta-llama/Llama-3.2-3B,semantic,16,49152,4,2000,2000,0.040675,0,blue ledge,31139,31153,sparse,CORRECT,6776304,0.756,e92b345bbc07,False
meta-llama/Llama-3.2-3B,semantic,16,49152,4,2600,2600,0.052875,0,blue ledge,31139,31153,sparse,CORRECT,6776304,0.796,e92b345bbc07,False
meta-llama/Llama-3.2-3B,semantic,16,49152,4,3500,3500,0.071174,0,blue ledge,31139,31153,sparse,CORRECT,6776304,0.833,e92b345bbc07,False
meta-llama/Llama-3.2-3B,semantic,16,49152,4,5200,5200,0.105740,0,blue ledge,31139,31153,sparse,CORRECT,6776304,0.878,e92b345bbc07,False
meta-llama/Llama-3.2-3B,semantic,16,49152,5,dense,-,-,-,violet wall,29504,29518,dense,CORRECT,7655172,,5769b029ac71,False
meta-llama/Llama-3.2-3B,semantic,16,49152,5,1300,1300,0.026443,0,violet wall,29504,29518,sparse,CORRECT,7655172,0.688,5769b029ac71,False
meta-llama/Llama-3.2-3B,semantic,16,49152,5,2000,2000,0.040675,0,violet wall,29504,29518,sparse,CORRECT,7655172,0.753,5769b029ac71,False
meta-llama/Llama-3.2-3B,semantic,16,49152,5,2600,2600,0.052875,0,violet wall,29504,29518,sparse,CORRECT,7655172,0.778,5769b029ac71,False
meta-llama/Llama-3.2-3B,semantic,16,49152,5,3500,3500,0.071174,0,violet wall,29504,29518,sparse,CORRECT,7655172,0.817,5769b029ac71,False
meta-llama/Llama-3.2-3B,semantic,16,49152,5,5200,5200,0.105740,0,violet wall,29504,29518,sparse,CORRECT,7655172,0.876,5769b029ac71,False
meta-llama/Llama-3.2-3B,semantic,16,49152,6,dense,-,-,-,white handle,34016,34030,dense,CORRECT,6925926,,e8c6d948f087,False
meta-llama/Llama-3.2-3B,semantic,16,49152,6,1300,1300,0.026443,0,white handle,34016,34030,sparse,CORRECT,6925926,0.759,e8c6d948f087,False
meta-llama/Llama-3.2-3B,semantic,16,49152,6,2000,2000,0.040675,0,white handle,34016,34030,sparse,CORRECT,6925926,0.808,e8c6d948f087,False
meta-llama/Llama-3.2-3B,semantic,16,49152,6,2600,2600,0.052875,0,white handle,34016,34030,sparse,CORRECT,6925926,0.839,e8c6d948f087,False
meta-llama/Llama-3.2-3B,semantic,16,49152,6,3500,3500,0.071174,0,white handle,34016,34030,sparse,CORRECT,6925926,0.876,e8c6d948f087,False
meta-llama/Llama-3.2-3B,semantic,16,49152,6,5200,5200,0.105740,0,white handle,34016,34030,sparse,CORRECT,6925926,0.936,e8c6d948f087,False
meta-llama/Llama-3.2-3B,semantic,16,49152,7,dense,-,-,-,green skylight,6808,6824,dense,WRONG_NEEDLE,3318192,,1b7fd139cb0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,7,1300,1300,0.026440,0,green skylight,6808,6824,sparse,WRONG_NEEDLE,3318192,0.640,1b7fd139cb0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,7,2000,2000,0.040672,0,green skylight,6808,6824,sparse,WRONG_NEEDLE,3318192,0.683,1b7fd139cb0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,7,2600,2600,0.052871,0,green skylight,6808,6824,sparse,WRONG_NEEDLE,3318192,0.708,1b7fd139cb0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,7,3500,3500,0.071169,0,green skylight,6808,6824,sparse,WRONG_NEEDLE,3318192,0.749,1b7fd139cb0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,7,5200,5200,0.105731,0,green skylight,6808,6824,sparse,WRONG_NEEDLE,3318192,0.786,1b7fd139cb0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,8,dense,-,-,-,scarlet carpet,43533,43548,dense,CORRECT,1132415,,786ad415e3d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,8,1300,1300,0.026442,0,scarlet carpet,43533,43548,sparse,CORRECT,1132415,0.801,786ad415e3d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,8,2000,2000,0.040674,0,scarlet carpet,43533,43548,sparse,CORRECT,1132415,0.842,786ad415e3d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,8,2600,2600,0.052873,0,scarlet carpet,43533,43548,sparse,CORRECT,1132415,0.869,786ad415e3d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,8,3500,3500,0.071172,0,scarlet carpet,43533,43548,sparse,CORRECT,1132415,0.900,786ad415e3d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,8,5200,5200,0.105736,0,scarlet carpet,43533,43548,sparse,CORRECT,1132415,0.942,786ad415e3d7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,9,dense,-,-,-,blue safe,43397,43411,dense,CORRECT,9063723,,d1cd861b2108,False
meta-llama/Llama-3.2-3B,semantic,16,49152,9,1300,1300,0.026443,0,blue safe,43397,43411,sparse,CORRECT,9063723,0.807,d1cd861b2108,False
meta-llama/Llama-3.2-3B,semantic,16,49152,9,2000,2000,0.040675,0,blue safe,43397,43411,sparse,CORRECT,9063723,0.850,d1cd861b2108,False
meta-llama/Llama-3.2-3B,semantic,16,49152,9,2600,2600,0.052875,0,blue safe,43397,43411,sparse,CORRECT,9063723,0.875,d1cd861b2108,False
meta-llama/Llama-3.2-3B,semantic,16,49152,9,3500,3500,0.071174,0,blue safe,43397,43411,sparse,CORRECT,9063723,0.900,d1cd861b2108,False
meta-llama/Llama-3.2-3B,semantic,16,49152,9,5200,5200,0.105740,0,blue safe,43397,43411,sparse,CORRECT,9063723,0.945,d1cd861b2108,False
meta-llama/Llama-3.2-3B,semantic,16,49152,10,dense,-,-,-,grey skylight,4309,4325,dense,WRONG_NEEDLE,2967838,,0b61384ea8db,False
meta-llama/Llama-3.2-3B,semantic,16,49152,10,1300,1300,0.026440,0,grey skylight,4309,4325,sparse,WRONG_NEEDLE,2967838,0.658,0b61384ea8db,False
meta-llama/Llama-3.2-3B,semantic,16,49152,10,2000,2000,0.040672,0,grey skylight,4309,4325,sparse,WRONG_NEEDLE,2967838,0.683,0b61384ea8db,False
meta-llama/Llama-3.2-3B,semantic,16,49152,10,2600,2600,0.052871,0,grey skylight,4309,4325,sparse,WRONG_NEEDLE,2967838,0.720,0b61384ea8db,False
meta-llama/Llama-3.2-3B,semantic,16,49152,10,3500,3500,0.071169,0,grey skylight,4309,4325,sparse,WRONG_NEEDLE,2967838,0.751,0b61384ea8db,False
meta-llama/Llama-3.2-3B,semantic,16,49152,10,5200,5200,0.105731,0,grey skylight,4309,4325,sparse,WRONG_NEEDLE,2967838,0.808,0b61384ea8db,False
meta-llama/Llama-3.2-3B,semantic,16,49152,11,dense,-,-,-,violet mural,22125,22139,dense,CORRECT,2345726,,bbb7e0619a29,False
meta-llama/Llama-3.2-3B,semantic,16,49152,11,1300,1300,0.026443,0,violet mural,22125,22139,sparse,CORRECT,2345726,0.692,bbb7e0619a29,False
meta-llama/Llama-3.2-3B,semantic,16,49152,11,2000,2000,0.040675,0,violet mural,22125,22139,sparse,CORRECT,2345726,0.749,bbb7e0619a29,False
meta-llama/Llama-3.2-3B,semantic,16,49152,11,2600,2600,0.052875,0,violet mural,22125,22139,sparse,CORRECT,2345726,0.778,bbb7e0619a29,False
meta-llama/Llama-3.2-3B,semantic,16,49152,11,3500,3500,0.071174,0,violet mural,22125,22139,sparse,CORRECT,2345726,0.818,bbb7e0619a29,False
meta-llama/Llama-3.2-3B,semantic,16,49152,11,5200,5200,0.105740,0,violet mural,22125,22139,sparse,CORRECT,2345726,0.862,bbb7e0619a29,False
meta-llama/Llama-3.2-3B,semantic,16,49152,12,dense,-,-,-,amber gate,43001,43015,dense,CORRECT,4944895,,57d8edfe47da,False
meta-llama/Llama-3.2-3B,semantic,16,49152,12,1300,1300,0.026443,0,amber gate,43001,43015,sparse,CORRECT,4944895,0.890,57d8edfe47da,False
meta-llama/Llama-3.2-3B,semantic,16,49152,12,2000,2000,0.040675,0,amber gate,43001,43015,sparse,CORRECT,4944895,0.923,57d8edfe47da,False
meta-llama/Llama-3.2-3B,semantic,16,49152,12,2600,2600,0.052875,0,amber gate,43001,43015,sparse,CORRECT,4944895,0.945,57d8edfe47da,False
meta-llama/Llama-3.2-3B,semantic,16,49152,12,3500,3500,0.071174,0,amber gate,43001,43015,sparse,CORRECT,4944895,0.961,57d8edfe47da,False
meta-llama/Llama-3.2-3B,semantic,16,49152,12,5200,5200,0.105740,0,amber gate,43001,43015,sparse,CORRECT,4944895,0.982,57d8edfe47da,False
meta-llama/Llama-3.2-3B,semantic,16,49152,13,dense,-,-,-,amber door,14437,14451,dense,WRONG_NEEDLE,8839419,,eb3b1accf3c6,False
