model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
Qwen/Qwen2.5-3B,semantic,16,32000,85,5200,5200,0.162358,0,indigo fountain,16083,16102,sparse,WRONG_NEEDLE,4559769,0.936,f5e4b6b97628,False
Qwen/Qwen2.5-3B,semantic,16,32000,86,dense,-,-,-,green archway,26986,27005,dense,CORRECT,7494528,,e824bce10510,False
Qwen/Qwen2.5-3B,semantic,16,32000,86,1300,1300,0.040601,0,green archway,26986,27005,sparse,CORRECT,7494528,0.656,e824bce10510,False
Qwen/Qwen2.5-3B,semantic,16,32000,86,2000,2000,0.062455,0,green archway,26986,27005,sparse,CORRECT,7494528,0.708,e824bce10510,False
Qwen/Qwen2.5-3B,semantic,16,32000,86,2600,2600,0.081187,0,green archway,26986,27005,sparse,CORRECT,7494528,0.748,e824bce10510,False
Qwen/Qwen2.5-3B,semantic,16,32000,86,3500,3500,0.109285,0,green archway,26986,27005,sparse,CORRECT,7494528,0.790,e824bce10510,False
Qwen/Qwen2.5-3B,semantic,16,32000,86,5200,5200,0.162358,0,green archway,26986,27005,sparse,CORRECT,7494528,0.844,e824bce10510,False
Qwen/Qwen2.5-3B,semantic,16,32000,87,dense,-,-,-,black door,12049,12067,dense,CORRECT,6142149,,c079fe7a2492,False
Qwen/Qwen2.5-3B,semantic,16,32000,87,1300,1300,0.040604,0,black door,12049,12067,sparse,CORRECT,6142149,0.648,c079fe7a2492,False
Qwen/Qwen2.5-3B,semantic,16,32000,87,2000,2000,0.062459,0,black door,12049,12067,sparse,CORRECT,6142149,0.688,c079fe7a2492,False
Qwen/Qwen2.5-3B,semantic,16,32000,87,2600,2600,0.081192,0,black door,12049,12067,sparse,CORRECT,6142149,0.712,c079fe7a2492,False
Qwen/Qwen2.5-3B,semantic,16,32000,87,3500,3500,0.109292,0,black door,12049,12067,sparse,CORRECT,6142149,0.757,c079fe7a2492,False
Qwen/Qwen2.5-3B,semantic,16,32000,87,5200,5200,0.162368,0,black door,12049,12067,sparse,CORRECT,6142149,0.826,c079fe7a2492,False
Qwen/Qwen2.5-3B,semantic,16,32000,88,dense,-,-,-,green lantern,20889,20907,dense,WRONG_NEEDLE,1761909,,3bda09f605b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,88,1300,1300,0.040604,0,green lantern,20889,20907,sparse,WRONG_NEEDLE,1761909,0.767,3bda09f605b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,88,2000,2000,0.062459,0,green lantern,20889,20907,sparse,WRONG_NEEDLE,1761909,0.825,3bda09f605b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,88,2600,2600,0.081192,0,green lantern,20889,20907,sparse,WRONG_NEEDLE,1761909,0.861,3bda09f605b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,88,3500,3500,0.109292,0,green lantern,20889,20907,sparse,WRONG_NEEDLE,1761909,0.898,3bda09f605b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,88,5200,5200,0.162368,0,green lantern,20889,20907,sparse,WRONG_NEEDLE,1761909,0.938,3bda09f605b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,89,dense,-,-,-,amber floor,22640,22658,dense,CORRECT,4996564,,3348e7325b4b,False
Qwen/Qwen2.5-3B,semantic,16,32000,89,1300,1300,0.040604,0,amber floor,22640,22658,sparse,CORRECT,4996564,0.799,3348e7325b4b,False
Qwen/Qwen2.5-3B,semantic,16,32000,89,2000,2000,0.062459,0,amber floor,22640,22658,sparse,CORRECT,4996564,0.842,3348e7325b4b,False
Qwen/Qwen2.5-3B,semantic,16,32000,89,2600,2600,0.081192,0,amber floor,22640,22658,sparse,CORRECT,4996564,0.863,3348e7325b4b,False
Qwen/Qwen2.5-3B,semantic,16,32000,89,3500,3500,0.109292,0,amber floor,22640,22658,sparse,CORRECT,4996564,0.894,3348e7325b4b,False
Qwen/Qwen2.5-3B,semantic,16,32000,89,5200,5200,0.162368,0,amber floor,22640,22658,sparse,CORRECT,4996564,0.931,3348e7325b4b,False
Qwen/Qwen2.5-3B,semantic,16,32000,90,dense,-,-,-,amber skylight,23529,23549,dense,WRONG_NEEDLE,1456798,,9d39789a055b,False
Qwen/Qwen2.5-3B,semantic,16,32000,90,1300,1300,0.040599,0,amber skylight,23529,23549,sparse,CORRECT,1549923,0.717,9d39789a055b,False
Qwen/Qwen2.5-3B,semantic,16,32000,90,2000,2000,0.062451,0,amber skylight,23529,23549,sparse,CORRECT,1549923,0.776,9d39789a055b,False
Qwen/Qwen2.5-3B,semantic,16,32000,90,2600,2600,0.081182,0,amber skylight,23529,23549,sparse,WRONG_NEEDLE,1456798,0.814,9d39789a055b,False
Qwen/Qwen2.5-3B,semantic,16,32000,90,3500,3500,0.109278,0,amber skylight,23529,23549,sparse,CORRECT,1549923,0.849,9d39789a055b,False
Qwen/Qwen2.5-3B,semantic,16,32000,90,5200,5200,0.162348,0,amber skylight,23529,23549,sparse,WRONG_NEEDLE,1456798,0.889,9d39789a055b,False
Qwen/Qwen2.5-3B,semantic,16,32000,91,dense,-,-,-,navy gate,8520,8538,dense,CORRECT,5976976,,840139ae17b3,False
Qwen/Qwen2.5-3B,semantic,16,32000,91,1300,1300,0.040604,0,navy gate,8520,8538,sparse,CORRECT,5976976,0.858,840139ae17b3,False
Qwen/Qwen2.5-3B,semantic,16,32000,91,2000,2000,0.062459,0,navy gate,8520,8538,sparse,CORRECT,5976976,0.887,840139ae17b3,False
Qwen/Qwen2.5-3B,semantic,16,32000,91,2600,2600,0.081192,0,navy gate,8520,8538,sparse,CORRECT,5976976,0.913,840139ae17b3,False
Qwen/Qwen2.5-3B,semantic,16,32000,91,3500,3500,0.109292,0,navy gate,8520,8538,sparse,CORRECT,5976976,0.944,840139ae17b3,False
Qwen/Qwen2.5-3B,semantic,16,32000,91,5200,5200,0.162368,0,navy gate,8520,8538,sparse,CORRECT,5976976,0.970,840139ae17b3,False
Qwen/Qwen2.5-3B,semantic,16,32000,92,dense,-,-,-,grey panelling,1936,1955,dense,WRONG_NEEDLE,3652940,,af8ed659c789,False
Qwen/Qwen2.5-3B,semantic,16,32000,92,1300,1300,0.040601,0,grey panelling,1936,1955,sparse,WRONG_NEEDLE,3652940,0.618,af8ed659c789,False
Qwen/Qwen2.5-3B,semantic,16,32000,92,2000,2000,0.062455,0,grey panelling,1936,1955,sparse,WRONG_NEEDLE,3652940,0.677,af8ed659c789,False
Qwen/Qwen2.5-3B,semantic,16,32000,92,2600,2600,0.081187,0,grey panelling,1936,1955,sparse,WRONG_NEEDLE,3652940,0.710,af8ed659c789,False
Qwen/Qwen2.5-3B,semantic,16,32000,92,3500,3500,0.109285,0,grey panelling,1936,1955,sparse,WRONG_NEEDLE,3652940,0.762,af8ed659c789,False
Qwen/Qwen2.5-3B,semantic,16,32000,92,5200,5200,0.162358,0,grey panelling,1936,1955,sparse,WRONG_NEEDLE,3652940,0.823,af8ed659c789,False
Qwen/Qwen2.5-3B,semantic,16,32000,93,dense,-,-,-,grey cabinet,20017,20035,dense,CORRECT,8916037,,3427cea778b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,93,1300,1300,0.040604,0,grey cabinet,20017,20035,sparse,CORRECT,8916037,0.561,3427cea778b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,93,2000,2000,0.062459,0,grey cabinet,20017,20035,sparse,CORRECT,8916037,0.622,3427cea778b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,93,2600,2600,0.081192,0,grey cabinet,20017,20035,sparse,CORRECT,8916037,0.658,3427cea778b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,93,3500,3500,0.109292,0,grey cabinet,20017,20035,sparse,CORRECT,8916037,0.707,3427cea778b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,93,5200,5200,0.162368,0,grey cabinet,20017,20035,sparse,CORRECT,8916037,0.778,3427cea778b4,False
Qwen/Qwen2.5-3B,semantic,16,32000,94,dense,-,-,-,olive panelling,29711,29730,dense,CORRECT,7509578,,beeac6c0eef0,False
Qwen/Qwen2.5-3B,semantic,16,32000,94,1300,1300,0.040601,0,olive panelling,29711,29730,sparse,CORRECT,7509578,0.906,beeac6c0eef0,False
Qwen/Qwen2.5-3B,semantic,16,32000,94,2000,2000,0.062455,0,olive panelling,29711,29730,sparse,CORRECT,7509578,0.950,beeac6c0eef0,False
Qwen/Qwen2.5-3B,semantic,16,32000,94,2600,2600,0.081187,0,olive panelling,29711,29730,sparse,CORRECT,7509578,0.967,beeac6c0eef0,False
Qwen/Qwen2.5-3B,semantic,16,32000,94,3500,3500,0.109285,0,olive panelling,29711,29730,sparse,CORRECT,7509578,0.976,beeac6c0eef0,False
Qwen/Qwen2.5-3B,semantic,16,32000,94,5200,5200,0.162358,0,olive panelling,29711,29730,sparse,CORRECT,7509578,0.995,beeac6c0eef0,False
Qwen/Qwen2.5-3B,semantic,16,32000,95,dense,-,-,-,teal floor,27881,27899,dense,CORRECT,4605608,,97bd76885b10,False
Qwen/Qwen2.5-3B,semantic,16,32000,95,1300,1300,0.040604,0,teal floor,27881,27899,sparse,CORRECT,4605608,0.934,97bd76885b10,False
Qwen/Qwen2.5-3B,semantic,16,32000,95,2000,2000,0.062459,0,teal floor,27881,27899,sparse,CORRECT,4605608,0.957,97bd76885b10,False
Qwen/Qwen2.5-3B,semantic,16,32000,95,2600,2600,0.081192,0,teal floor,27881,27899,sparse,CORRECT,4605608,0.967,97bd76885b10,False
Qwen/Qwen2.5-3B,semantic,16,32000,95,3500,3500,0.109292,0,teal floor,27881,27899,sparse,CORRECT,4605608,0.981,97bd76885b10,False
Qwen/Qwen2.5-3B,semantic,16,32000,95,5200,5200,0.162368,0,teal floor,27881,27899,sparse,CORRECT,4605608,0.990,97bd76885b10,False
Qwen/Qwen2.5-3B,semantic,16,32000,96,dense,-,-,-,amber floor,19625,19643,dense,CORRECT,1378056,,df9c9cc13921,False
Qwen/Qwen2.5-3B,semantic,16,32000,96,1300,1300,0.040604,0,amber floor,19625,19643,sparse,CORRECT,1378056,0.708,df9c9cc13921,False
Qwen/Qwen2.5-3B,semantic,16,32000,96,2000,2000,0.062459,0,amber floor,19625,19643,sparse,CORRECT,1378056,0.774,df9c9cc13921,False
Qwen/Qwen2.5-3B,semantic,16,32000,96,2600,2600,0.081192,0,amber floor,19625,19643,sparse,CORRECT,1378056,0.804,df9c9cc13921,False
Qwen/Qwen2.5-3B,semantic,16,32000,96,3500,3500,0.109292,0,amber floor,19625,19643,sparse,CORRECT,1378056,0.854,df9c9cc13921,False
Qwen/Qwen2.5-3B,semantic,16,32000,96,5200,5200,0.162368,0,amber floor,19625,19643,sparse,CORRECT,1378056,0.918,df9c9cc13921,False
Qwen/Qwen2.5-3B,semantic,16,32000,97,dense,-,-,-,ivory carpet,10200,10218,dense,WRONG_NEEDLE,7014968,,4fcde503ea77,False
Qwen/Qwen2.5-3B,semantic,16,32000,97,1300,1300,0.040604,0,ivory carpet,10200,10218,sparse,WRONG_NEEDLE,7014968,0.531,4fcde503ea77,False
Qwen/Qwen2.5-3B,semantic,16,32000,97,2000,2000,0.062459,0,ivory carpet,10200,10218,sparse,WRONG_NEEDLE,7014968,0.594,4fcde503ea77,False
Qwen/Qwen2.5-3B,semantic,16,32000,97,2600,2600,0.081192,0,ivory carpet,10200,10218,sparse,WRONG_NEEDLE,7014968,0.634,4fcde503ea77,False
Qwen/Qwen2.5-3B,semantic,16,32000,97,3500,3500,0.109292,0,ivory carpet,10200,10218,sparse,WRONG_NEEDLE,7014968,0.684,4fcde503ea77,False
Qwen/Qwen2.5-3B,semantic,16,32000,97,5200,5200,0.162368,0,ivory carpet,10200,10218,sparse,WRONG_NEEDLE,7014968,0.733,4fcde503ea77,False
Qwen/Qwen2.5-3B,semantic,16,32000,98,dense,-,-,-,maroon shutter,3414,3433,dense,WRONG_NEEDLE,8780418,,32dbb247f49f,False
Qwen/Qwen2.5-3B,semantic,16,32000,98,1300,1300,0.040601,0,maroon shutter,3414,3433,sparse,WRONG_NEEDLE,8780418,0.648,32dbb247f49f,False
Qwen/Qwen2.5-3B,semantic,16,32000,98,2000,2000,0.062455,0,maroon shutter,3414,3433,sparse,WRONG_NEEDLE,8780418,0.689,32dbb247f49f,False
Qwen/Qwen2.5-3B,semantic,16,32000,98,2600,2600,0.081187,0,maroon shutter,3414,3433,sparse,WRONG_NEEDLE,8780418,0.731,32dbb247f49f,False
Qwen/Qwen2.5-3B,semantic,16,32000,98,3500,3500,0.109285,0,maroon shutter,3414,3433,sparse,WRONG_NEEDLE,8780418,0.766,32dbb247f49f,False
Qwen/Qwen2.5-3B,semantic,16,32000,98,5200,5200,0.162358,0,maroon shutter,3414,3433,sparse,WRONG_NEEDLE,8780418,0.832,32dbb247f49f,False
Qwen/Qwen2.5-3B,semantic,16,32000,99,dense,-,-,-,ivory lantern,16060,16078,dense,WRONG_NEEDLE,6316741,,ac8ccf837faf,False
Qwen/Qwen2.5-3B,semantic,16,32000,99,1300,1300,0.040604,0,ivory lantern,16060,16078,sparse,WRONG_NEEDLE,6316741,0.656,ac8ccf837faf,False
Qwen/Qwen2.5-3B,semantic,16,32000,99,2000,2000,0.062459,0,ivory lantern,16060,16078,sparse,WRONG_NEEDLE,6316741,0.720,ac8ccf837faf,False
Qwen/Qwen2.5-3B,semantic,16,32000,99,2600,2600,0.081192,0,ivory lantern,16060,16078,sparse,WRONG_NEEDLE,6316741,0.767,ac8ccf837faf,False
Qwen/Qwen2.5-3B,semantic,16,32000,99,3500,3500,0.109292,0,ivory lantern,16060,16078,sparse,WRONG_NEEDLE,6316741,0.809,ac8ccf837faf,False
Qwen/Qwen2.5-3B,semantic,16,32000,99,5200,5200,0.162368,0,ivory lantern,16060,16078,sparse,WRONG_NEEDLE,6316741,0.870,ac8ccf837faf,False
Qwen/Qwen2.5-3B,semantic,16,65536,0,dense,-,-,-,white panelling,13380,13399,dense,WRONG_NEEDLE,4942036,,848851e2e1f3,False
Qwen/Qwen2.5-3B,semantic,16,65536,0,1300,1300,0.019835,0,white panelling,13380,13399,sparse,WRONG_NEEDLE,4942036,0.372,848851e2e1f3,False
Qwen/Qwen2.5-3B,semantic,16,65536,0,2000,2000,0.030511,0,white panelling,13380,13399,sparse,WRONG_NEEDLE,4942036,0.410,848851e2e1f3,False
Qwen/Qwen2.5-3B,semantic,16,65536,0,2600,2600,0.039662,0,white panelling,13380,13399,sparse,WRONG_NEEDLE,4942036,0.438,848851e2e1f3,False
Qwen/Qwen2.5-3B,semantic,16,65536,0,3500,3500,0.053388,0,white panelling,13380,13399,sparse,WRONG_NEEDLE,4942036,0.477,848851e2e1f3,False
Qwen/Qwen2.5-3B,semantic,16,65536,0,5200,5200,0.079316,0,white panelling,13380,13399,sparse,WRONG_NEEDLE,4942036,0.538,848851e2e1f3,False
Qwen/Qwen2.5-3B,semantic,16,65536,1,dense,-,-,-,bronze panelling,53259,53278,dense,WRONG_NEEDLE,3318227,,bbc90b7ca51b,False
Qwen/Qwen2.5-3B,semantic,16,65536,1,1300,1300,0.019835,0,bronze panelling,53259,53278,sparse,WRONG_NEEDLE,3318227,0.807,bbc90b7ca51b,False
Qwen/Qwen2.5-3B,semantic,16,65536,1,2000,2000,0.030511,0,bronze panelling,53259,53278,sparse,WRONG_NEEDLE,3318227,0.875,bbc90b7ca51b,False
Qwen/Qwen2.5-3B,semantic,16,65536,1,2600,2600,0.039662,0,bronze panelling,53259,53278,sparse,WRONG_NEEDLE,3318227,0.903,bbc90b7ca51b,False
Qwen/Qwen2.5-3B,semantic,16,65536,1,3500,3500,0.053388,0,bronze panelling,53259,53278,sparse,WRONG_NEEDLE,3318227,0.936,bbc90b7ca51b,False
Qwen/Qwen2.5-3B,semantic,16,65536,1,5200,5200,0.079316,0,bronze panelling,53259,53278,sparse,WRONG_NEEDLE,3989860,0.977,bbc90b7ca51b,False
Qwen/Qwen2.5-3B,semantic,16,65536,2,dense,-,-,-,black ledge,49215,49233,dense,CORRECT,5756683,,516aa25c2098,False
Qwen/Qwen2.5-3B,semantic,16,65536,2,1300,1300,0.019835,0,black ledge,49215,49233,sparse,CORRECT,5756683,0.776,516aa25c2098,False
Qwen/Qwen2.5-3B,semantic,16,65536,2,2000,2000,0.030512,0,black ledge,49215,49233,sparse,CORRECT,5756683,0.828,516aa25c2098,False
Qwen/Qwen2.5-3B,semantic,16,65536,2,2600,2600,0.039663,0,black ledge,49215,49233,sparse,CORRECT,5756683,0.854,516aa25c2098,False
Qwen/Qwen2.5-3B,semantic,16,65536,2,3500,3500,0.053390,0,black ledge,49215,49233,sparse,CORRECT,5756683,0.887,516aa25c2098,False
Qwen/Qwen2.5-3B,semantic,16,65536,2,5200,5200,0.079318,0,black ledge,49215,49233,sparse,CORRECT,5756683,0.924,516aa25c2098,False
Qwen/Qwen2.5-3B,semantic,16,65536,3,dense,-,-,-,maroon panelling,5788,5808,dense,WRONG_NEEDLE,2038186,,7be13dd95fd4,False
Qwen/Qwen2.5-3B,semantic,16,65536,3,1300,1300,0.019834,0,maroon panelling,5788,5808,sparse,WRONG_NEEDLE,2038186,0.476,7be13dd95fd4,False
Qwen/Qwen2.5-3B,semantic,16,65536,3,2000,2000,0.030510,0,maroon panelling,5788,5808,sparse,WRONG_NEEDLE,2038186,0.530,7be13dd95fd4,False
Qwen/Qwen2.5-3B,semantic,16,65536,3,2600,2600,0.039661,0,maroon panelling,5788,5808,sparse,WRONG_NEEDLE,2038186,0.564,7be13dd95fd4,False
Qwen/Qwen2.5-3B,semantic,16,65536,3,3500,3500,0.053387,0,maroon panelling,5788,5808,sparse,WRONG_NEEDLE,2038186,0.595,7be13dd95fd4,False
Qwen/Qwen2.5-3B,semantic,16,65536,3,5200,5200,0.079313,0,maroon panelling,5788,5808,sparse,WRONG_NEEDLE,2038186,0.644,7be13dd95fd4,False
Qwen/Qwen2.5-3B,semantic,16,65536,4,dense,-,-,-,copper handle,58728,58746,dense,CORRECT,2513768,,f9f1825febc5,False
Qwen/Qwen2.5-3B,semantic,16,65536,4,1300,1300,0.019835,0,copper handle,58728,58746,sparse,CORRECT,2513768,0.757,f9f1825febc5,False
Qwen/Qwen2.5-3B,semantic,16,65536,4,2000,2000,0.030512,0,copper handle,58728,58746,sparse,CORRECT,2513768,0.818,f9f1825febc5,False
Qwen/Qwen2.5-3B,semantic,16,65536,4,2600,2600,0.039663,0,copper handle,58728,58746,sparse,CORRECT,2513768,0.852,f9f1825febc5,False
Qwen/Qwen2.5-3B,semantic,16,65536,4,3500,3500,0.053390,0,copper handle,58728,58746,sparse,CORRECT,2513768,0.884,f9f1825febc5,False
Qwen/Qwen2.5-3B,semantic,16,65536,4,5200,5200,0.079318,0,copper handle,58728,58746,sparse,CORRECT,2513768,0.925,f9f1825febc5,False
Qwen/Qwen2.5-3B,semantic,16,65536,5,dense,-,-,-,maroon gate,34937,34956,dense,WRONG_NEEDLE,5725612,,83e5f64dd8f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,5,1300,1300,0.019835,0,maroon gate,34937,34956,sparse,WRONG_NEEDLE,5725612,0.589,83e5f64dd8f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,5,2000,2000,0.030511,0,maroon gate,34937,34956,sparse,WRONG_NEEDLE,5725612,0.641,83e5f64dd8f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,5,2600,2600,0.039662,0,maroon gate,34937,34956,sparse,WRONG_NEEDLE,5725612,0.672,83e5f64dd8f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,5,3500,3500,0.053388,0,maroon gate,34937,34956,sparse,WRONG_NEEDLE,5725612,0.714,83e5f64dd8f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,5,5200,5200,0.079316,0,maroon gate,34937,34956,sparse,WRONG_NEEDLE,5725612,0.769,83e5f64dd8f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,6,dense,-,-,-,grey carpet,42668,42686,dense,CORRECT,4438620,,6a32bed53312,False
Qwen/Qwen2.5-3B,semantic,16,65536,6,1300,1300,0.019835,0,grey carpet,42668,42686,sparse,CORRECT,4438620,0.592,6a32bed53312,False
Qwen/Qwen2.5-3B,semantic,16,65536,6,2000,2000,0.030512,0,grey carpet,42668,42686,sparse,CORRECT,4438620,0.642,6a32bed53312,False
Qwen/Qwen2.5-3B,semantic,16,65536,6,2600,2600,0.039663,0,grey carpet,42668,42686,sparse,CORRECT,4438620,0.675,6a32bed53312,False
Qwen/Qwen2.5-3B,semantic,16,65536,6,3500,3500,0.053390,0,grey carpet,42668,42686,sparse,CORRECT,4438620,0.708,6a32bed53312,False
Qwen/Qwen2.5-3B,semantic,16,65536,6,5200,5200,0.079318,0,grey carpet,42668,42686,sparse,CORRECT,4438620,0.764,6a32bed53312,False
Qwen/Qwen2.5-3B,semantic,16,65536,7,dense,-,-,-,blue shutter,23319,23337,dense,WRONG_NEEDLE,2395145,,2bb9316abe64,False
Qwen/Qwen2.5-3B,semantic,16,65536,7,1300,1300,0.019835,0,blue shutter,23319,23337,sparse,WRONG_NEEDLE,2395145,0.385,2bb9316abe64,False
Qwen/Qwen2.5-3B,semantic,16,65536,7,2000,2000,0.030512,0,blue shutter,23319,23337,sparse,WRONG_NEEDLE,2395145,0.460,2bb9316abe64,False
Qwen/Qwen2.5-3B,semantic,16,65536,7,2600,2600,0.039663,0,blue shutter,23319,23337,sparse,WRONG_NEEDLE,2395145,0.505,2bb9316abe64,False
Qwen/Qwen2.5-3B,semantic,16,65536,7,3500,3500,0.053390,0,blue shutter,23319,23337,sparse,WRONG_NEEDLE,2395145,0.561,2bb9316abe64,False
Qwen/Qwen2.5-3B,semantic,16,65536,7,5200,5200,0.079318,0,blue shutter,23319,23337,sparse,WRONG_NEEDLE,2395145,0.653,2bb9316abe64,False
Qwen/Qwen2.5-3B,semantic,16,65536,8,dense,-,-,-,crimson ledge,18604,18622,dense,WRONG_NEEDLE,4886510,,1c8bc1a38867,False
Qwen/Qwen2.5-3B,semantic,16,65536,8,1300,1300,0.019835,0,crimson ledge,18604,18622,sparse,OTHER_CODE,4886514,0.444,1c8bc1a38867,False
Qwen/Qwen2.5-3B,semantic,16,65536,8,2000,2000,0.030512,0,crimson ledge,18604,18622,sparse,OTHER_CODE,4886514,0.519,1c8bc1a38867,False
Qwen/Qwen2.5-3B,semantic,16,65536,8,2600,2600,0.039663,0,crimson ledge,18604,18622,sparse,OTHER_CODE,4886514,0.566,1c8bc1a38867,False
Qwen/Qwen2.5-3B,semantic,16,65536,8,3500,3500,0.053390,0,crimson ledge,18604,18622,sparse,OTHER_CODE,4886514,0.613,1c8bc1a38867,False
Qwen/Qwen2.5-3B,semantic,16,65536,8,5200,5200,0.079318,0,crimson ledge,18604,18622,sparse,OTHER_CODE,4886514,0.679,1c8bc1a38867,False
Qwen/Qwen2.5-3B,semantic,16,65536,9,dense,-,-,-,red shutter,45121,45139,dense,WRONG_NEEDLE,8101172,,6ed58927ba3b,False
Qwen/Qwen2.5-3B,semantic,16,65536,9,1300,1300,0.019835,0,red shutter,45121,45139,sparse,WRONG_NEEDLE,8194346,0.674,6ed58927ba3b,False
Qwen/Qwen2.5-3B,semantic,16,65536,9,2000,2000,0.030512,0,red shutter,45121,45139,sparse,WRONG_NEEDLE,8194346,0.714,6ed58927ba3b,False
Qwen/Qwen2.5-3B,semantic,16,65536,9,2600,2600,0.039663,0,red shutter,45121,45139,sparse,WRONG_NEEDLE,8194346,0.740,6ed58927ba3b,False
Qwen/Qwen2.5-3B,semantic,16,65536,9,3500,3500,0.053390,0,red shutter,45121,45139,sparse,WRONG_NEEDLE,8101172,0.769,6ed58927ba3b,False
Qwen/Qwen2.5-3B,semantic,16,65536,9,5200,5200,0.079318,0,red shutter,45121,45139,sparse,WRONG_NEEDLE,8101172,0.818,6ed58927ba3b,False
Qwen/Qwen2.5-3B,semantic,16,65536,10,dense,-,-,-,amber lantern,32455,32473,dense,CORRECT,1515986,,4af36748795e,False
Qwen/Qwen2.5-3B,semantic,16,65536,10,1300,1300,0.019835,0,amber lantern,32455,32473,sparse,CORRECT,1515986,0.516,4af36748795e,False
Qwen/Qwen2.5-3B,semantic,16,65536,10,2000,2000,0.030512,0,amber lantern,32455,32473,sparse,CORRECT,1515986,0.568,4af36748795e,False
Qwen/Qwen2.5-3B,semantic,16,65536,10,2600,2600,0.039663,0,amber lantern,32455,32473,sparse,CORRECT,1515986,0.608,4af36748795e,False
Qwen/Qwen2.5-3B,semantic,16,65536,10,3500,3500,0.053390,0,amber lantern,32455,32473,sparse,CORRECT,1515986,0.632,4af36748795e,False
Qwen/Qwen2.5-3B,semantic,16,65536,10,5200,5200,0.079318,0,amber lantern,32455,32473,sparse,CORRECT,1515986,0.691,4af36748795e,False
Qwen/Qwen2.5-3B,semantic,16,65536,11,dense,-,-,-,navy archway,4789,4808,dense,WRONG_NEEDLE,8034359,,87ceee7de022,False
Qwen/Qwen2.5-3B,semantic,16,65536,11,1300,1300,0.019835,0,navy archway,4789,4808,sparse,WRONG_NEEDLE,8034359,0.497,87ceee7de022,False
Qwen/Qwen2.5-3B,semantic,16,65536,11,2000,2000,0.030511,0,navy archway,4789,4808,sparse,WRONG_NEEDLE,8034359,0.552,87ceee7de022,False
Qwen/Qwen2.5-3B,semantic,16,65536,11,2600,2600,0.039662,0,navy archway,4789,4808,sparse,WRONG_NEEDLE,8034359,0.575,87ceee7de022,False
Qwen/Qwen2.5-3B,semantic,16,65536,11,3500,3500,0.053388,0,navy archway,4789,4808,sparse,WRONG_NEEDLE,8034359,0.597,87ceee7de022,False
Qwen/Qwen2.5-3B,semantic,16,65536,11,5200,5200,0.079316,0,navy archway,4789,4808,sparse,WRONG_NEEDLE,8034359,0.655,87ceee7de022,False
Qwen/Qwen2.5-3B,semantic,16,65536,12,dense,-,-,-,scarlet floor,8110,8129,dense,OTHER_CODE,4345865,,68923c151c02,False
Qwen/Qwen2.5-3B,semantic,16,65536,12,1300,1300,0.019835,0,scarlet floor,8110,8129,sparse,OTHER_CODE,4307323,0.469,68923c151c02,False
Qwen/Qwen2.5-3B,semantic,16,65536,12,2000,2000,0.030511,0,scarlet floor,8110,8129,sparse,OTHER_CODE,4380665,0.535,68923c151c02,False
Qwen/Qwen2.5-3B,semantic,16,65536,12,2600,2600,0.039662,0,scarlet floor,8110,8129,sparse,OTHER_CODE,4380665,0.573,68923c151c02,False
Qwen/Qwen2.5-3B,semantic,16,65536,12,3500,3500,0.053388,0,scarlet floor,8110,8129,sparse,OTHER_CODE,4380665,0.608,68923c151c02,False
Qwen/Qwen2.5-3B,semantic,16,65536,12,5200,5200,0.079316,0,scarlet floor,8110,8129,sparse,OTHER_CODE,4380665,0.668,68923c151c02,False
Qwen/Qwen2.5-3B,semantic,16,65536,13,dense,-,-,-,bronze clock,63469,63487,dense,CORRECT,8298330,,53a732a4a803,False
Qwen/Qwen2.5-3B,semantic,16,65536,13,1300,1300,0.019835,0,bronze clock,63469,63487,sparse,CORRECT,8298330,0.852,53a732a4a803,False
Qwen/Qwen2.5-3B,semantic,16,65536,13,2000,2000,0.030512,0,bronze clock,63469,63487,sparse,CORRECT,8298330,0.892,53a732a4a803,False
Qwen/Qwen2.5-3B,semantic,16,65536,13,2600,2600,0.039663,0,bronze clock,63469,63487,sparse,CORRECT,8298330,0.931,53a732a4a803,False
Qwen/Qwen2.5-3B,semantic,16,65536,13,3500,3500,0.053390,0,bronze clock,63469,63487,sparse,CORRECT,8298330,0.948,53a732a4a803,False
Qwen/Qwen2.5-3B,semantic,16,65536,13,5200,5200,0.079318,0,bronze clock,63469,63487,sparse,CORRECT,8298330,0.974,53a732a4a803,False
